entity_id,original_name,normalized_name,standard_name,frequency,component_size,avg_similarity,min_similarity,needs_review
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH & COLLATERAL AGENT,CREDIT SUISSE,192,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, SUCCESSOR COLLATERAL AGENT",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH SUCCESSOR COLLATERAL AGENT,CREDIT SUISSE,9,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE FIRST BOSTON, CAYMAN",CREDIT SUISSE FIRST BOSTON CAYMAN,CREDIT SUISSE,9,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE,13082,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS AGENT",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE,187,93,92.06099559952325,88.0,True
financial_security_2,CREDIT SUISSE,CREDIT SUISSE,CREDIT SUISSE,11847,93,92.06099559952325,88.0,True
financial_security_2,CREDIT SUISSE MANAGEMENT LLC,CREDIT SUISSE MANAGEMENT LLC,CREDIT SUISSE,13,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE (AG), CAYMAN ISLANDS BRANCH, AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH & COLLATERAL AGENT,CREDIT SUISSE,2,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, AS COLLATERAL AGENT (FIRST LIEN)",CREDIT SUISSE AG FIRST LIEN,CREDIT SUISSE,58,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, AS COLLATERAL AGENT (SECOND LIEN)",CREDIT SUISSE AG SECOND LIEN,CREDIT SUISSE,58,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, AG, CAYMAN ISLANDS BRANCH",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE,2,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH (AS SECURITY AGENT)",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH AS SECURITY AGENT,CREDIT SUISSE,2,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, AS ADMINISTRATIVE AND COLLATERAL AGENT",CREDIT SUISSE,CREDIT SUISSE,2,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE FIRST BOSTON, AS AGENT",CREDIT SUISSE FIRST BOSTON,CREDIT SUISSE,2,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS THE ADMINISTRATIVE AGENT",CREDIT SUISSE CAYMAN ISLANDS BRANCH,CREDIT SUISSE,2,93,92.06099559952325,88.0,True
financial_security_2,CREDIT SUISSE AG,CREDIT SUISSE AG,CREDIT SUISSE,4185,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS COLLATERAL AGENT",CREDIT SUISSE CAYMAN ISLANDS BRANCH,CREDIT SUISSE,3988,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, SYDNEY BRANCH",CREDIT SUISSE SYDNEY BRANCH,CREDIT SUISSE,56,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE FIRST BOSTON, AS COLLATERAL AGENT",CREDIT SUISSE FIRST BOSTON,CREDIT SUISSE,3133,93,92.06099559952325,88.0,True
financial_security_2,CREDIT SUISSE FIRST BOSTON,CREDIT SUISSE FIRST BOSTON,CREDIT SUISSE,2918,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, AS COLLATERAL AGENT UNDER FIRST LIEN CREDIT AGREEMENT",CREDIT SUISSE AG UNDER FIRST LIEN CREDIT AGREEMENT,CREDIT SUISSE,30,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, AS COLLATERAL AGENT UNDER SECOND LIEN CREDIT AGREEMENT",CREDIT SUISSE AG UNDER SECOND LIEN CREDIT AGREEMENT,CREDIT SUISSE,30,93,92.06099559952325,88.0,True
financial_security_2,CREDIT SUISSE FIRST BOSTON TORONTO BRANON,CREDIT SUISSE FIRST BOSTON TORONTO BRANON,CREDIT SUISSE,30,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS ADMINISTRATIVE AGENT",CREDIT SUISSE CAYMAN ISLANDS BRANCH,CREDIT SUISSE,1685,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS SUCCESSOR AGENT",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE,54,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE FIST BOSTON, AS ADMINISTRATIVE AGENT",CREDIT SUISSE FIST BOSTON,CREDIT SUISSE,12,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS FIRST LIEN COLLATERAL AGENT",CREDIT SUISSE CAYMAN ISLANDS BRANCH,CREDIT SUISSE,12,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS SECOND LIEN COLLATERAL AGENT",CREDIT SUISSE CAYMAN ISLANDS BRANCH,CREDIT SUISSE,12,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS COLLATERAL AGENT FOR THE FIRST-LIEN SECURED PARTIES",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH FOR THE FIRST-LIEN SECURED PARTIES,CREDIT SUISSE,6,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS THE AGENT",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH AS THE AGENT,CREDIT SUISSE,6,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS COLLATERAL AGENT FOR THE SECOND-LIEN SECURED PARTIES",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH FOR THE SECOND-LIEN SECURED PARTIES,CREDIT SUISSE,6,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE FIRST BOSTON, AS COLLATER AGENT",CREDIT SUISSE FIRST BOSTON AS COLLATER AGENT,CREDIT SUISSE,6,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE (F/K/A CREDIT SUISEE FIRST BOSTON), AS COLLATERAL AGENT",CREDIT SUISSE F K A CREDIT SUISEE FIRST BOSTON,CREDIT SUISSE,18,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, AS COLLATERAL AGENT",CREDIT SUISSE,CREDIT SUISSE,972,93,92.06099559952325,88.0,True
financial_security_2,CREDIT SUISSE FIRST BOSTON AS COLLATERAL AGENT,CREDIT SUISSE FIRST BOSTONAS COLLATERAL AGENT,CREDIT SUISSE,28,93,92.06099559952325,88.0,True
financial_security_2,CREDIT SUISSE FIRST BOSTON AS SECURITY TRUSTEE,CREDIT SUISSE FIRST BOSTONAS SECURITY TRUSTEE,CREDIT SUISSE,28,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, LONDON BRANCH, AS SECOND LIEN COLLATERAL AGENT",CREDIT SUISSE LONDON BRANCH,CREDIT SUISSE,28,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH AS ADMINISTRATIVE AGENT",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE,8,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS ADMINISTRATIVE AGENT",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE,805,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE FIRST BOSTON, AS ADMINISTRATIVE AGEN",CREDIT SUISSE FIRST BOSTON AS ADMINISTRATIVE AGEN,CREDIT SUISSE,48,93,92.06099559952325,88.0,True
financial_security_2,CREDIT SUISSE INTERNATIONAL,CREDIT SUISSE INTERNATIONAL,CREDIT SUISSE,48,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, AS ADMINISTRATIVE AGENT",CREDIT SUISSE AG,CREDIT SUISSE,111,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, AS AGENT",CREDIT SUISSE,CREDIT SUISSE,111,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, AG, CAYMAN ISLANDS BRANCH, AS COLLATERAL AGENT",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE,652,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, AS ADMINISTRATIVE AGENT",CREDIT SUISSE,CREDIT SUISSE,590,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, AS COLLATERAL AGENT",CREDIT SUISSE AG,CREDIT SUISSE,535,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, NEW YORK BRANCH, AS COLLATERAL AGENT",CREDIT SUISSE AG NEW YORK BRANCH,CREDIT SUISSE,11,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH (AS COLLATERAL AGENT)",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE,16,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS FIRST LIEN ADMINISTRATIVE AGENT",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH AS FIRST LIENADMINISTRATIVE AGENT,CREDIT SUISSE,16,93,92.06099559952325,88.0,True
