component_id,entity_id,standard_name,normalized_name,original_name,frequency,avg_similarity,min_similarity,issues,decision,notes
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS ADMINISTRATIVE AGENT",805,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS FIRST LIEN COLLATERAL AGENT",70,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS SECOND LIEN COLLATERAL AGENT",70,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE, AG, CAYMAN ISLANDS BRANCH, AS COLLATERAL AGENT",652,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,BANK OF AMERICA (NATIONAL ASSOCIATION),4,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A., AS ADMINISTRATIVE AGENT",123191,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A..",11,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A., AS COLLATERAL AGENT",122643,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A.",116812,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A. AS COLLATERAL AGENT",1759,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N. A., AS COLLATERAL AGENT",16,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA CANADA,"BANK OF AMERICA CANADA, AS AGENT",5,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA N.A., AS AGENT",68088,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A, AS ADMINISTRATIVE AGENT",5,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, NATIONAL ASSOCIATION, AS AGENT",4,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA INC,"BANK OF AMERICA, INC.",9,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A., AS SUCCESSOR AGENT",9,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,BANK OF AMERICA N.A.,1551,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A. AS AGENT",138,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, NATIONAL ASSOCIATION, AS DOMESTIC ADMINISTRATIVE AGENT",45,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A., AS FIRST LIEN COLLATERAL AGENT",196,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A., AS ABL COLLATERAL AGENT",495,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA AS LENDER,"BANK OF AMERICA, N.A., AS LENDER",492,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A",52,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA TEXAS NA,"BANK OF AMERICA TEXAS, N.A.",13,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N.A., AS THE COLLATERAL AGENT",13,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA N.A., AS COLLATERAL AGENT",25,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, N .A., AS ADMINISTRATIVE AGENT",8,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
19,financial_19,BANK OF AMERICA NA,BANK OF AMERICA NA,"BANK OF AMERICA, NATIONAL ASSOCIATION",51,97.95474814217556,90.0,['Grupo muy grande: 47 nombres'],,
