idx1,idx2,similarity,name1,name2
1127,4547,90.0,FLEET NATIONAL BANK,FLEET CAPITAL CORP AS ASSIGNEE OF FLEET NATIONAL BANK FORMERLY BANKBOSTON NA FORMERLY THE FIRST NATIONAL BANK OF BOSTON
1127,4548,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK FORMERLY KNOWNAS BANKBOSTON NA
1127,4549,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK SUCCESSOR TO BANKBOSTON NA
1175,3267,90.0,FLEET BANK OF MASSACHUSETTS NA SEE DOCUMENT FOR DETAILS,FLEET BANK OF MASSACHUSETTS NA
1363,2356,100.0,FLEET CAPITAL CORP F K A SHAWMUT CAPITAL CORP,FLEET CAPITAL CORP F K A SHAWMUT CAPITAL CORP
1363,2954,90.0,FLEET CAPITAL CORP F K A SHAWMUT CAPITAL CORP,FLEET CAPITAL CORP
1363,4546,90.0,FLEET CAPITAL CORP F K A SHAWMUT CAPITAL CORP,FLEET CAPITAL CORP
1364,2212,90.0,FLEET NATIONAL BANK N K A BANK OF AMERICA NA,FLEET NATIONAL BANK
1364,2357,90.0,FLEET NATIONAL BANK N K A BANK OF AMERICA NA,FLEET NATIONAL BANK
1364,3758,100.0,FLEET NATIONAL BANK N K A BANK OF AMERICA NA,FLEET NATIONAL BANK N K A BANK OF AMERICA NA
1364,3759,100.0,FLEET NATIONAL BANK N K A BANK OF AMERICA NA,FLEET NATIONAL BANK N K A BANK OF AMERICA NA
1599,3269,90.0,FLEET BANK NA,FLEET NATIONAL BANK SUCCESSOR TO FLEET BANK NA NATIONAL WESTMINISTER BANK USA & NATWEST BANK NA
1599,3757,90.0,FLEET BANK NA,FLEET BANK NA THE CHASE MANHATTAN BANK
